timestamp : 0, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 173600, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 7, ask : 10004, ask_amt : -1, 
timestamp : 173600, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 1, ask : 4966, ask_amt : -29,
timestamp : 173700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 173700, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4965, bid_amt : 1, ask : 4966, ask_amt : -1,
timestamp : 173800, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -6, 
timestamp : 173800, symbol : STARFRUIT, alpha : 69, mid : 4965.0, bid : 4964, bid_amt : 4, ask : 4966, ask_amt : -1,
timestamp : 173900, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 1, ask : 10005, ask_amt : -28, 
timestamp : 173900, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4965, bid_amt : 1, ask : 4966, ask_amt : -28,
timestamp : 174000, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 9, ask : 10004, ask_amt : -1, 
timestamp : 174000, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4958, bid_amt : 25, ask : 4965, ask_amt : -25,
timestamp : 174100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 174100, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4959, bid_amt : 8, ask : 4964, ask_amt : -2,
timestamp : 174200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 174200, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4958, bid_amt : 25, ask : 4965, ask_amt : -25,
timestamp : 174300, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 29, ask : 10002, ask_amt : -2, 
timestamp : 174300, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4958, bid_amt : 29, ask : 4965, ask_amt : -29,
timestamp : 174400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 174400, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 2, ask : 4964, ask_amt : -28,
timestamp : 174500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 23, ask : 10005, ask_amt : -23, 
timestamp : 174500, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 23, ask : 4964, ask_amt : -23,
timestamp : 174600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 23, ask : 10005, ask_amt : -23, 
timestamp : 174600, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 23, ask : 4964, ask_amt : -23,
timestamp : 174700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 174700, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 29, ask : 4963, ask_amt : -1,
timestamp : 174800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 174800, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4962, bid_amt : 1, ask : 4964, ask_amt : -22,
timestamp : 174900, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 2, ask : 10004, ask_amt : -1, 
timestamp : 174900, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 1, ask : 4963, ask_amt : -31,
timestamp : 175000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 27, ask : 10005, ask_amt : -27, 
timestamp : 175000, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 27, ask : 4964, ask_amt : -27,
timestamp : 175100, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 175100, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4957, bid_amt : 27, ask : 4962, ask_amt : -5,
timestamp : 175200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 175200, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4959, bid_amt : 7, ask : 4965, ask_amt : -29,
timestamp : 175300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 175300, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 2, ask : 4964, ask_amt : -22,
timestamp : 175400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 175400, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4958, bid_amt : 26, ask : 4965, ask_amt : -26,
timestamp : 175500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 175500, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 29, ask : 4964, ask_amt : -29,
timestamp : 175600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 175600, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 1, ask : 4964, ask_amt : -26,
timestamp : 175700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 24, ask : 10005, ask_amt : -24, 
timestamp : 175700, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 24, ask : 4964, ask_amt : -24,
timestamp : 175800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 175800, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4958, bid_amt : 29, ask : 4965, ask_amt : -29,
timestamp : 175900, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -9, 
timestamp : 175900, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4958, bid_amt : 31, ask : 4963, ask_amt : -8,
timestamp : 176000, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -30, 
timestamp : 176000, symbol : STARFRUIT, alpha : 69, mid : 4957.5, bid : 4957, bid_amt : 30, ask : 4958, ask_amt : -1,
timestamp : 176100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 176100, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 2, ask : 4964, ask_amt : -22,
timestamp : 176200, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 4, ask : 10004, ask_amt : -1, 
timestamp : 176200, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 29, ask : 4963, ask_amt : -1,
timestamp : 176300, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -2, 
timestamp : 176300, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 23, ask : 4963, ask_amt : -23,
timestamp : 176400, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 24, ask : 10002, ask_amt : -9, 
timestamp : 176400, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 24, ask : 4963, ask_amt : -24,
timestamp : 176500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 28, ask : 10005, ask_amt : -28, 
timestamp : 176500, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 28, ask : 4964, ask_amt : -28,
timestamp : 176600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 23, ask : 10005, ask_amt : -23, 
timestamp : 176600, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 4, ask : 4964, ask_amt : -23,
timestamp : 176700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 21, ask : 10005, ask_amt : -21, 
timestamp : 176700, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4957, bid_amt : 21, ask : 4962, ask_amt : -6,
timestamp : 176800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 176800, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 29, ask : 4964, ask_amt : -29,
timestamp : 176900, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -8, 
timestamp : 176900, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4957, bid_amt : 21, ask : 4962, ask_amt : -4,
timestamp : 177000, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -8, 
timestamp : 177000, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 8, ask : 4964, ask_amt : -24,
timestamp : 177100, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 3, ask : 10005, ask_amt : -28, 
timestamp : 177100, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 28, ask : 4964, ask_amt : -28,
timestamp : 177200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 21, ask : 10005, ask_amt : -21, 
timestamp : 177200, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 21, ask : 4964, ask_amt : -21,
timestamp : 177300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 20, ask : 10005, ask_amt : -20, 
timestamp : 177300, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4957, bid_amt : 20, ask : 4962, ask_amt : -2,
timestamp : 177400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 177400, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 21, ask : 4964, ask_amt : -22,
timestamp : 177500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 177500, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4957, bid_amt : 28, ask : 4962, ask_amt : -3,
timestamp : 177600, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -1, 
timestamp : 177600, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 25, ask : 4964, ask_amt : -25,
timestamp : 177700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 177700, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 22, ask : 4964, ask_amt : -22,
timestamp : 177800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 177800, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 26, ask : 4963, ask_amt : -26,
timestamp : 177900, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -12, 
timestamp : 177900, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 25, ask : 4963, ask_amt : -25,
timestamp : 178000, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 7, ask : 10004, ask_amt : -2, 
timestamp : 178000, symbol : STARFRUIT, alpha : 69, mid : 4959.0, bid : 4956, bid_amt : 23, ask : 4962, ask_amt : -2,
timestamp : 178100, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 6, ask : 10004, ask_amt : -1, 
timestamp : 178100, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 1, ask : 4963, ask_amt : -28,
timestamp : 178200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 178200, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 26, ask : 4963, ask_amt : -26,
timestamp : 178300, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 3, ask : 10004, ask_amt : -1, 
timestamp : 178300, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 30, ask : 4963, ask_amt : -30,
timestamp : 178400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 178400, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 27, ask : 4963, ask_amt : -27,
timestamp : 178500, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 26, ask : 10002, ask_amt : -10, 
timestamp : 178500, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 26, ask : 4963, ask_amt : -26,
timestamp : 178600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 20, ask : 10005, ask_amt : -20, 
timestamp : 178600, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 5, ask : 4963, ask_amt : -20,
timestamp : 178700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 178700, symbol : STARFRUIT, alpha : 69, mid : 4956.5, bid : 4956, bid_amt : 29, ask : 4957, ask_amt : -1,
timestamp : 178800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 178800, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 6, ask : 4963, ask_amt : -31,
timestamp : 178900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 178900, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 3, ask : 4963, ask_amt : -22,
timestamp : 179000, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 4, ask : 10004, ask_amt : -1, 
timestamp : 179000, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4958, bid_amt : 2, ask : 4963, ask_amt : -1,
timestamp : 179100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 179100, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 4, ask : 4964, ask_amt : -25,
timestamp : 179200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 179200, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 31, ask : 4964, ask_amt : -2,
timestamp : 179300, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 7, ask : 10004, ask_amt : -2, 
timestamp : 179300, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 32, ask : 4964, ask_amt : -2,
timestamp : 179400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 179400, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4959, bid_amt : 7, ask : 4965, ask_amt : -25,
timestamp : 179500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 179500, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4958, bid_amt : 29, ask : 4965, ask_amt : -29,
timestamp : 179600, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 5, ask : 10004, ask_amt : -2, 
timestamp : 179600, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4958, bid_amt : 23, ask : 4963, ask_amt : -4,
timestamp : 179700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 179700, symbol : STARFRUIT, alpha : 69, mid : 4963.5, bid : 4963, bid_amt : 1, ask : 4964, ask_amt : -26,
timestamp : 179800, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 24, ask : 10002, ask_amt : -9, 
timestamp : 179800, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 3, ask : 4963, ask_amt : -24,
timestamp : 179900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 179900, symbol : STARFRUIT, alpha : 69, mid : 4958.5, bid : 4956, bid_amt : 27, ask : 4961, ask_amt : -1,
timestamp : 180000, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -7, 
timestamp : 180000, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 24, ask : 4963, ask_amt : -24,
timestamp : 180100, symbol : AMETHYSTS, alpha : 69, mid : 9996.5, bid : 9995, bid_amt : 26, ask : 9998, ask_amt : -3, 
timestamp : 180100, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 26, ask : 4963, ask_amt : -26,
timestamp : 180200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 180200, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 24, ask : 4963, ask_amt : -24,
timestamp : 180300, symbol : AMETHYSTS, alpha : 69, mid : 9996.5, bid : 9995, bid_amt : 24, ask : 9998, ask_amt : -4, 
timestamp : 180300, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 24, ask : 4963, ask_amt : -24,
timestamp : 180400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 180400, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 7, ask : 4963, ask_amt : -26,
timestamp : 180500, symbol : AMETHYSTS, alpha : 69, mid : 9997.5, bid : 9995, bid_amt : 23, ask : 10000, ask_amt : -3, 
timestamp : 180500, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4960, bid_amt : 2, ask : 4962, ask_amt : -23,
timestamp : 180600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 180600, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4957, bid_amt : 2, ask : 4962, ask_amt : -1,
timestamp : 180700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 180700, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4957, bid_amt : 5, ask : 4962, ask_amt : -1,
timestamp : 180800, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -4, 
timestamp : 180800, symbol : STARFRUIT, alpha : 69, mid : 4959.0, bid : 4956, bid_amt : 1, ask : 4962, ask_amt : -30,
timestamp : 180900, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 9, ask : 10004, ask_amt : -1, 
timestamp : 180900, symbol : STARFRUIT, alpha : 69, mid : 4959.0, bid : 4956, bid_amt : 1, ask : 4962, ask_amt : -27,
timestamp : 181000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 181000, symbol : STARFRUIT, alpha : 69, mid : 4959.0, bid : 4957, bid_amt : 2, ask : 4961, ask_amt : -1,
timestamp : 181100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 181100, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 1, ask : 4963, ask_amt : -27,
timestamp : 181200, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 3, ask : 10004, ask_amt : -1, 
timestamp : 181200, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 24, ask : 4963, ask_amt : -1,
timestamp : 181300, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 27, ask : 10002, ask_amt : -10, 
timestamp : 181300, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 27, ask : 4963, ask_amt : -27,
timestamp : 181400, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -1, 
timestamp : 181400, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 30, ask : 4963, ask_amt : -30,
timestamp : 181500, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 6, ask : 10005, ask_amt : -25, 
timestamp : 181500, symbol : STARFRUIT, alpha : 69, mid : 4956.5, bid : 4956, bid_amt : 25, ask : 4957, ask_amt : -1,
timestamp : 181600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 181600, symbol : STARFRUIT, alpha : 69, mid : 4956.5, bid : 4956, bid_amt : 2, ask : 4957, ask_amt : -2,
timestamp : 181700, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 7, ask : 10005, ask_amt : -20, 
timestamp : 181700, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 7, ask : 4963, ask_amt : -20,
timestamp : 181800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 28, ask : 10005, ask_amt : -28, 
timestamp : 181800, symbol : STARFRUIT, alpha : 69, mid : 4956.5, bid : 4956, bid_amt : 28, ask : 4957, ask_amt : -1,
timestamp : 181900, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -28, 
timestamp : 181900, symbol : STARFRUIT, alpha : 69, mid : 4958.5, bid : 4956, bid_amt : 28, ask : 4961, ask_amt : -1,
timestamp : 182000, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 182000, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4956, bid_amt : 25, ask : 4963, ask_amt : -25,
timestamp : 182100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 182100, symbol : STARFRUIT, alpha : 69, mid : 4956.5, bid : 4956, bid_amt : 32, ask : 4957, ask_amt : -2,
timestamp : 182200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 28, ask : 10005, ask_amt : -28, 
timestamp : 182200, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4961, bid_amt : 1, ask : 4963, ask_amt : -28,
timestamp : 182300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 182300, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 3, ask : 4963, ask_amt : -26,
timestamp : 182400, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -3, 
timestamp : 182400, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4957, bid_amt : 2, ask : 4963, ask_amt : -32,
timestamp : 182500, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 4, ask : 10005, ask_amt : -20, 
timestamp : 182500, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4958, bid_amt : 1, ask : 4964, ask_amt : -20,
timestamp : 182600, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -9, 
timestamp : 182600, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4957, bid_amt : 23, ask : 4964, ask_amt : -23,
